ENTIDAD,MUNICIPIO,NOMBRE,CLASIFICACIÓN,CP
15,20,VILLAS GIGANTE,COLONIA,55709
15,20,ALLENDE,FRACCIONAMIENTO,55709
15,24,LA ARBOLEDA,COLONIA,54830
15,58,SAN JUAN TOTOLTEPEC,COLONIA,53270
15,121,PASEOS DEL LAGO II,CONJUNTO HABITACIONAL,55607
15,82,REAL VERONA,CONJUNTO HABITACIONAL,55767
15,82,REAL ALCAZAR,CONJUNTO HABITACIONAL,55765
15,55,FINCA REAL,FRACCIONAMIENTO,52140
15,55,QUINTA SANTA LUCIA,FRACCIONAMIENTO,52140
15,48,MANZANA CUARTA SANTA CRUZ TEPEXPAN,PUEBLO,50830
15,55,CONJUNTO RESIDENCIAL METEPEC,FRACCIONAMIENTO,52140
15,61,LA GLORIA,FRACCIONAMIENTO,54416
15,43,EMILIANO ZAPATA,PUEBLO,50770
15,61,LA Y GRIEGA,COLONIA,54457
15,61,PROGRESO INDUSTRIAL,PUEBLO,54460
15,48,SEGUNDA SANTA CRUZ TEPEXPAN,HACIENDA,50830
15,121,SANTA CECILIA,UNIDAD HABITACIONAL,55637
15,113,JUAREZ,BARRIO,54300
15,113,LAS HECTAREAS,BARRIO,54300
15,26,EL NARANJO,COLONIA,56600
15,26,LOS ALAMOS,CONJUNTO HABITACIONAL,56640
15,55,RINCON DE SAN LORENZO,FRACCIONAMIENTO,52140
15,55,ALI CHUMACERO,FRACCIONAMIENTO,52140
15,109,TABLA EL TEJOCOTE,COLONIA,54980
15,96,QUINTAS DE SAN ANDRES,FRACCIONAMIENTO,54608
15,96,SAN JOSE,FRACCIONAMIENTO,54608
15,61,CONJUNTO URBANO RINCONADA LAGO DE GUADALUPE,BARRIO,54416
15,24,ALAMOS III,FRACCIONAMIENTO,54830
15,34,AMPLIACION LA TEJA - CUANALCO BUENAVISTA,COLONIA,55310
15,34,SAN ANDRES DE LA CAÐADA,COLONIA,55300
15,96,MEDITERRA,FRACCIONAMIENTO,54605
15,119,SIN NOMBRE,COLONIA,51350
15,55,REAL DE METEPEC,FRACCIONAMIENTO,52140
15,55,QUINTA DON MIGUEL,FRACCIONAMIENTO,52140
15,55,LOS ARCES,FRACCIONAMIENTO,52140
15,55,RINCON DE LAS JARAS,FRACCIONAMIENTO,52160
15,58,LA MAGUEYERA,FRACCIONAMIENTO,53659
15,58,TEXCANI,FRACCIONAMIENTO,53659
15,58,CEBOLLEJA,FRACCIONAMIENTO,53659
15,58,DIANA LAURA,FRACCIONAMIENTO,53659
15,58,CERRO DELGADO,FRACCIONAMIENTO,53659
15,58,LOMA DE GUADALUPE,FRACCIONAMIENTO,53659
15,109,TLALMELACA,COLONIA,54960
15,105,HOGARES FERROCARRILEROS,UNIDAD HABITACIONAL,54070
15,109,SAN PABLITO,COLONIA,54980
15,109,SAN PABLO OTLICA,COLONIA,54962
15,109,XACOPINCA,COLONIA,54960
15,109,SAN ANTONIO XAHUENTO,COLONIA,54960
15,25,LOS AILES,COLONIA,54710
15,48,TERCERA MANZANA,COLONIA,50833
15,20,PRIVADAS RESIDENCIALES LOS CEDROS,FRACCIONAMIENTO,55718
15,110,CONJUNTO SAN PABLO,UNIDAD HABITACIONAL,54930
15,52,ZACAMULPA TLALMIMILOLPAN,PUEBLO,52050
15,88,BUENAVENTURA,COLONIA,50810
15,110,REAL DE TULTITLAN,FRACCIONAMIENTO,54930
15,110,SAN PABLO,CONJUNTO HABITACIONAL,54930
15,105,RESIDENCIAL NATURA,FRACCIONAMIENTO,54180
15,52,CAÐADA DE ALFEREZ,PUEBLO,52045
15,34,CIUDAD AZTECA 2DA SECCION,FRACCIONAMIENTO,55120
15,48,PRIMERA MANZANA,COLONIA,50833
15,48,SEGUNDA MANZANA,COLONIA,50836
15,106,SANTA ANA ZICATECOYAN,PUEBLO,51570
15,100,LA MAGDALENA PANOAYA,EJIDO,56200
15,100,SANTA ROSA - DE LA RESURRECCION,EJIDO,56200
15,32,TRANSPORTISTAS,BARRIO,56368
15,100,VALLE DEL MOLINO,FRACCIONAMIENTO,56170
15,55,LIBERTAD,FRACCIONAMIENTO,52176
15,55,VILLAS METEPEC,FRACCIONAMIENTO,52148
15,55,RINCONADA EL CASTAÐO,FRACCIONAMIENTO,52150
15,55,AMARENA,FRACCIONAMIENTO,52172
15,55,AMARENA LOFT S,FRACCIONAMIENTO,52172
15,55,CAMPESTRE DEL CARMEN,FRACCIONAMIENTO,52172
15,55,RANCHO EL SILENCIO II,FRACCIONAMIENTO,52172
15,55,PUERTA DEL SOL,FRACCIONAMIENTO,52172
15,58,LA RADIO,COLONIA,53798
15,105,CECILIA MORA DE GOMEZ,COLONIA,54140
15,105,VALLE DE LAS PIRAMIDES,FRACCIONAMIENTO,54130
15,25,CENTRO URBANO,COLONIA,54750
15,61,EL TRAFICO,COLONIA,54435
15,107,NIÐOS HEROES,COLONIA,50110
15,55,PALMA REAL,FRACCIONAMIENTO,52161
15,94,LA CONCEPCION JOLALPAN,PUEBLO,56070
15,75,VILLA DE SAN PEDRO EL ALTO,PUEBLO,50640
15,75,EJIDO SAN PEDRO EL ALTO II,EJIDO,50640
15,70,MAZATLA,BARRIO,56056
15,70,IXAYOC,BARRIO,56057
15,70,COXOTLA,BARRIO,56055
15,43,SAN FRANCISCO DEL RIO,COLONIA,50753
15,43,EJIDO 20 DE NOVIEMBRE,PUEBLO,50750
15,43,SAN ISIDRO BOXIPE,PUEBLO,50760
15,29,LA CONCEPCION,COLONIA,56035
15,29,AMAJAC,PUEBLO,56036
15,29,ATENGUILLO,PUEBLO,56036
15,29,OCOPULCO,PUEBLO,56035
15,29,SAN ANTONIO TEPETITLAN,PUEBLO,56040
15,29,NONOALCO,PUEBLO,56037
15,101,BUENOS AIRES,COLONIA,56000
15,100,PENTECOSTES,PUEBLO,56200
15,9,MAGISTERIAL SACROMONTE,UNIDAD HABITACIONAL,56900
15,26,PUNTA CHALCO II,FRACCIONAMIENTO,56600
15,36,SAN BARTOLO,BARRIO,54683
15,36,SAN PEDRO XALPA,COLONIA,54683
15,36,SAN PEDRO XALPA,PUEBLO,54683
15,38,LA HERRADURA,FRACCIONAMIENTO,52784
15,2,MISION SAN AGUSTIN,FRACCIONAMIENTO,55885
15,93,LA GARITA,PUEBLO,55800
15,38,SANTA CRUZ  AYOTUXCO,PUEBLO,52795
15,96,SANTA CRUZ,PUEBLO,54655
15,32,SANTA MARIA NATIVITAS,COLONIA,56330
15,105,AMPL SAN JAVIER,COLONIA,54030
15,105,HACIENDA SAN JOSE - COL SAN JOSE IXHUATEPEC,FRACCIONAMIENTO,54180
15,105,RANCHO SAN ANTONIO,FRACCIONAMIENTO,54060
15,100,SAN JOSE,COLONIA,56240
15,55,ARCOS CONCORDIA,FRACCIONAMIENTO,52170
15,55,EL ROSARIO,FRACCIONAMIENTO,52172
15,8,SAN SIMON ZOZOCOLTEPEC,PUEBLO,51500
15,1,ESPERANZA,COLONIA,50320
15,1,LA ALAMEDA,COLONIA,50320
15,1,LOS CEDROS,COLONIA,50320
15,1,LA MESITA,COLONIA,50320
15,1,CENTRO ENDEJE,COLONIA,50320
15,34,TORRES DE SAN CARLOS,FRACCIONAMIENTO,55080
15,30,SANTA ROSA,COLONIA,56376
15,38,LOMAS DE LA HERRADURA,FRACCIONAMIENTO,52785
15,38,PRIVILEGE,FRACCIONAMIENTO,52785
15,38,JARDINES DE LA HERRADURA,COLONIA,52785
15,38,AMPLIACION PALO SOLO,COLONIA,52778
15,58,GREEN HILLS,FRACCIONAMIENTO,53250
15,34,AMERICA SANTA CLARA,COLONIA,55450
15,34,JARDINES DE SANTA CLARA,COLONIA,55450
15,4,SAN JOSE TIZATES,PUEBLO,51860
15,61,CRESCENCIO SANCHEZ DAMIAN,COLONIA,54407
15,14,VALLE DE LOS SAUCES,PUEBLO,50455
15,77,BUGAMBILIAS,FRACCIONAMIENTO,52104
15,77,SAN ROMAN,FRACCIONAMIENTO,52104
15,77,LA LUNA,FRACCIONAMIENTO,52104
15,77,ALBORADA,FRACCIONAMIENTO,52104
15,77,SAMUEL,FRACCIONAMIENTO,52104
15,122,NIÐOS HEROES I,COLONIA,56610
15,25,URBI HACIENDA BALBOA,FRACCIONAMIENTO,54740
15,34,CIUDAD CUAUHTEMOC,COLONIA,55067
15,112,"BARRIO DE SANTA CRUZ, SAN JERONIMO TOTOLTEPEC",PUEBLO,51000
15,112,SAN JERONIMO TOTOLTEPEC,PUEBLO,51000
15,39,LOS JARROS,PUEBLO,54480
15,119,INDEPENDENCIA,COLONIA,51900
15,39,JUAN LARGO,PUEBLO,54480
15,25,LA FLORESTA BOSQUES DEL LAGO,FRACCIONAMIENTO,54766
15,46,PRIMERA DE SAN JUAN ACAZUCHITLAN,HACIENDA,54274
15,46,CUARTA DE SAN JUAN ACAZUCHITLAN,HACIENDA,54274
15,46,SEGUNDA DE SAN JUAN ACAZUCHITLAN,HACIENDA,54274
15,78,LOS BERROS CUENTLA,PUEBLO,51470
15,46,TERCERA DE SAN JUAN ACAZUCHITLAN,HACIENDA,54274
15,105,EL TENAYO,UNIDAD HABITACIONAL,54140
15,100,COL CENTRO - BARR SAN PEDRO,BARRIO,56100
15,94,BARRIO TULTECA TEOPAN,PUEBLO,56096
15,94,EL GAVILAN,COLONIA,56096
15,58,AGUA CALIENTE,FRACCIONAMIENTO,53650
15,122,SAN MIGUEL XICO IV SECCION,COLONIA,56613
15,122,SAN MIGUEL XICO I SECCION,COLONIA,56613
15,109,MAYTE,EJIDO,54980
15,109,SANTIAGO TEYAHUALCO,PUEBLO,54960
15,109,RANCHO SANTA ELENA,BARRIO,54960
15,25,SAN PABLO DE LOS GALLOS,COLONIA,54710
15,60,EJIDOS DE SAN AGUSTIN,COLONIA,57850
15,121,SAN PEDRO DE LA LAGUNA,BARRIO,55609
15,121,SAN PEDRO ZITLALTEPEC,BARRIO,55628
15,4,ALMOLOYA DE ALQUISIRAS,PUEBLO,51860
15,46,CUARTA,HACIENDA,54264
15,46,TERCERA,HACIENDA,54264
15,46,SEGUNDA,HACIENDA,54264
15,46,PRIMERA,HACIENDA,54264
15,60,CD LAGO,COLONIA,57180
15,60,CD LAGO - AMPL CD LAGO 1,COLONIA,57180
15,68,SAN JUAN,COLONIA,52085
15,20,CONJUNTO REAL DE BULEVARES II,BARRIO,55719
15,40,JULIO LOPEZ CHAVEZ - UPREZ,COLONIA,56530
15,66,EL COLORADO,PUEBLO,55936
15,78,MINA DE AGUA,PUEBLO,51470
15,78,DE LA FRAGUA,BARRIO,51470
15,78,DE SAN JOSE,BARRIO,51470
15,78,DE SAN PEDRO,BARRIO,51470
15,107,PARQUE INDUSTRIAL SAN CAYETANO,COLONIA,50260
15,55,VILLAS GALEANA,FRACCIONAMIENTO,52140
15,58,EL RANCHITO,BARRIO,53650
15,58,LAS CRUCES,BARRIO,53650
15,16,SAN MATEO,BARRIO,55995
15,16,CHAVARRIA,BARRIO,55995
15,16,SANTO TOMAS,BARRIO,55995
15,16,SAN DIEGO,BARRIO,55950
15,122,SAN MIGUEL XICO III SECCION,COLONIA,56613
15,83,PASO DE GUAYABAL,PUEBLO,51400
15,89,PROGRESO,COLONIA,52400
15,40,DE LA CRUZ,RANCHO,56614
15,40,PUEBLO NUEVO,PUEBLO,56530
15,52,LA CONCEPCION XOCHICUAUTLA,PUEBLO,52050
15,5,BARRIO LA CABECERA 3A SECCION,PUEBLO,50904
15,25,GRANJAS LOMAS DE GUADALUPE,COLONIA,54760
15,20,MAPLE,UNIDAD HABITACIONAL,55736
15,20,PINO,UNIDAD HABITACIONAL,55736
15,5,EL ESTANCO,CONJUNTO HABITACIONAL,50945
15,82,CERRITOS,COLONIA,55765
15,82,AMPL ESMERALDA,COLONIA,55765
15,82,NUEVO PARAISO,COLONIA,55764
15,34,MARGARITO F AYALA,COLONIA,55068
15,114,SANTIAGO OXTOTITLAN,PUEBLO,51760
15,43,SAN FRANSISCO DE ASIS,COLONIA,50740
15,119,LA HERRADURA,FRACCIONAMIENTO,51350
15,119,EJIDO DE SAN FRANCISCO TLALCILALCALPAN,PUEBLO,51350
15,43,UNIDAD A MAGISTERIAL,COLONIA,50740
15,43,UNIDAD A MAGISTERIAL,COLONIA,50740
15,20,PORTON TAXCO VIEJO,FRACCIONAMIENTO,55738
15,107,LOS SAUCES,FRACCIONAMIENTO,50190
15,123,SAN JUAN ACATITLAN,PUEBLO,51440
15,107,RINCON DE SAN CRISTOBAL,FRACCIONAMIENTO,50200
15,43,EJIDO DE SAN LORENZO TOXICO MANZANA 6,PUEBLO,50780
15,32,LOS OLIVOS,FRACCIONAMIENTO,56343
15,32,LOS OLIVOS,COLONIA,56343
15,121,SANTA MARIA DE GUADALUPE,COLONIA,55620
15,20,PRIVADAS CHABACANOS,FRACCIONAMIENTO,55707
15,110,PORTO ISABEL,UNIDAD HABITACIONAL,54915
15,110,PORTO ALEGRE,UNIDAD HABITACIONAL,54914
15,43,SAN MATEO,CONJUNTO HABITACIONAL,50773
15,46,CENTRO,COLONIA,54240
15,55,NICOLAZA,FRACCIONAMIENTO,52176
15,55,PRADO CAPISTRAN,FRACCIONAMIENTO,52140
15,55,QUINTAS DEL SOL,FRACCIONAMIENTO,52176
15,89,LA ERMITA,COLONIA,52400
15,121,SAN LORENZO ZITLALTEPEC,BARRIO,55628
15,12,LA VEGA,COLONIA,52500
15,58,MIRO,FRACCIONAMIENTO,53250
15,63,SAN MIGUEL,BARRIO,52740
15,43,SAN ANTONIO BONIXI,PUEBLO,50783
15,75,EL TUNAL,PUEBLO,50745
15,107,ANZURES,UNIDAD HABITACIONAL,50227
15,107,VILLAS SANTORINI 9,BARRIO,50227
15,107,VILLAS SANTORINI 9 A,BARRIO,50227
15,107,VILLAS SANTORINI 8,BARRIO,50227
15,107,VILLAS SANTORINI 8 A,BARRIO,50227
15,107,VILLAS SANTORINI 7,BARRIO,50227
15,107,VILLAS SANTORINI 7 A,BARRIO,50227
15,107,VILLAS SANTORINI 6,BARRIO,50227
15,107,VILLAS SANTORINI 5,BARRIO,50227
15,107,VILLAS SANTORINI 4,BARRIO,50227
15,107,VILLAS SANTORINI 3,BARRIO,50227
15,107,VILLAS SANTORINI 2,BARRIO,50227
15,107,VILLAS SANTORINI 1,BARRIO,50227
15,104,INFONAVITSALVADOR ANGULO NAVARRO,UNIDAD HABITACIONAL,56715
15,104,EL ESCRIBIENTE,UNIDAD HABITACIONAL,56715
15,104,CHANTICO I,UNIDAD HABITACIONAL,56715
15,104,CHANTICO II,UNIDAD HABITACIONAL,56715
15,55,LUCERNA LOFTS,FRACCIONAMIENTO,52150
15,55,STATUS,FRACCIONAMIENTO,52150
15,55,BELLEZZIAN,FRACCIONAMIENTO,52150
15,55,LA JOYA DIAMANTE II,FRACCIONAMIENTO,52150
15,55,RANCHO SAN AGUSTIN,FRACCIONAMIENTO,52150
15,55,LOS TRES SAUCES,FRACCIONAMIENTO,52148
15,55,REAL DEL MAR,FRACCIONAMIENTO,52148
15,55,MONTECARLO,FRACCIONAMIENTO,52148
15,55,ARIA,FRACCIONAMIENTO,52150
15,55,CLUB RESIDENCIAL LOS CASTAÐOS,FRACCIONAMIENTO,52150
15,55,STANZA,FRACCIONAMIENTO,52172
15,55,LA ASUNCION,FRACCIONAMIENTO,52172
15,55,PRADERAS ASUNCION,FRACCIONAMIENTO,52172
15,34,BARRANQUILLAS,COLONIA,55036
15,121,JARDINES DE ACACIAS,CONJUNTO HABITACIONAL,55630
15,96,VILLAS DE HURTEBISE,FRACCIONAMIENTO,54605
15,52,RESIDENCIAL TIRES,FRACCIONAMIENTO,52005
15,88,RANCHERIA DE TROJES,PUEBLO,50810
15,25,TALAVERA,FRACCIONAMIENTO,54720
15,30,MAGISTERIAL TEOCALLI,UNIDAD HABITACIONAL,56370
15,12,AGUA AZUL,COLONIA,52500
15,12,LOS DURAZNITOS,COLONIA,52500
15,12,LAS CRUCES,COLONIA,52500
15,12,EL TEPIOLOL,COLONIA,52500
15,12,CENTRO,COLONIA,52500
15,19,VALLE DE LOS SAUCES,FRACCIONAMIENTO,52700
15,12,EL LLANITO,COLONIA,52500
15,12,LLANO GRANDE,COLONIA,52500
15,12,EL PALOMAR,COLONIA,52500
15,46,CUMBRES,FRACCIONAMIENTO,54250
15,119,SAN LORENZO CUAUHTENCO,PUEBLO,51355
15,58,BOSQUES DE CHAMAPA (NUEVA SAN RAFAEL),COLONIA,53640
15,119,CRUZ OBRERA,COLONIA,51355
15,53,CLUB DE GOLF DE MALINALCO,FRACCIONAMIENTO,52440
15,89,EJERCITO DEL TRABAJO,COLONIA,52400
15,58,EL TORITO,BARRIO,53430
15,58,LA SOLEDAD,FRACCIONAMIENTO,53120
15,58,VILLA DE LAS FUENTES,FRACCIONAMIENTO,53110
15,58,PREDIO TEJOCOTE-UNION POPULAR,COLONIA,53440
15,89,ESCUELA NORMAL DE TENERIA,UNIDAD HABITACIONAL,52400
15,20,TULIPANES,UNIDAD HABITACIONAL,55717
15,48,MANZANA CUARTA LOMA DE HIDALGO,HACIENDA,50847
15,48,MANZANA TERCERA LOMA DE HIDALGO,HACIENDA,50847
15,48,CENTRO LOMA DE HIDALGO,COLONIA,50847
15,48,EL RINCON LOMA DE HIDALGO,COLONIA,50847
15,89,LLANO DE TENERIA,COLONIA,52400
15,40,MARCO ANTONIO SOSA B,COLONIA,56567
15,40,TECOMATLAN,COLONIA,56589
15,40,TEPONAXTLE,COLONIA,56589
15,6,LOMA ALTA,COLONIA,52540
15,6,TECALCO,BARRIO,52540
15,121,LA NORIA,CONJUNTO HABITACIONAL,55630
15,100,SANTANDER,UNIDAD HABITACIONAL,56110
15,100,HERMOSILLO,UNIDAD HABITACIONAL,56110
15,100,MEXICO,UNIDAD HABITACIONAL,56110
15,2,LAS BRISAS,COLONIA,55883
15,5,COLINAS DE SAN FRANCISCO,CONJUNTO HABITACIONAL,50940
15,89,LA OCOTALERA,PUEBLO,52400
15,58,INDUSTRIAL LA PERLA,FRACCIONAMIENTO,53370
15,109,VILLAS DE LORETO II,FRACCIONAMIENTO,54980
15,100,REAL LOS CEDROS,FRACCIONAMIENTO,56200
15,36,GALAXIA HUEHUETOCA,CONJUNTO HABITACIONAL,54685
15,25,INFONAVIT NORTE SEVILLA LA PAZ,UNIDAD HABITACIONAL,54270
15,25,INFONAVIT NORTE LA FORTUNA II,UNIDAD HABITACIONAL,54720
15,25,INFONAVIT NORTE VIVEROS I,UNIDAD HABITACIONAL,54720
15,25,PARQUE NORTE,FRACCIONAMIENTO,54769
15,25,LA PRESA,UNIDAD HABITACIONAL,54763
15,58,TEPECIL,BARRIO,53216
15,99,EL CARMEN,COLONIA,52570
15,77,EL COTIJO,FRACCIONAMIENTO,52105
15,77,LA MAGDALENA V,FRACCIONAMIENTO,52105
15,77,MATAMOROS 1007,FRACCIONAMIENTO,52105
15,58,COLINAS DEL FAISAN,FRACCIONAMIENTO,53120
15,58,BOSQUE ALTO,CONJUNTO HABITACIONAL,53120
15,25,GREEN TOWN HOUSES,FRACCIONAMIENTO,54760
15,58,MIRAVAL,CONJUNTO HABITACIONAL,53120
15,25,VILLAS LA ESPERANZA,FRACCIONAMIENTO,54745
15,46,PRIMERA MANZANA DE CALPULALPAN,HACIENDA,54265
15,58,DE SAN MATEO NOPALA,EJIDO,53228
15,58,SOLARIUM,FRACCIONAMIENTO,53220
15,58,CLUB CUICACALLI,FRACCIONAMIENTO,53100
15,58,RINCONADA DILIGENCIAS,FRACCIONAMIENTO,53120
15,58,LOMA DE CRISTY,FRACCIONAMIENTO,53120
15,58,CARABELA,FRACCIONAMIENTO,53120
15,58,TELEFONISTAS,UNIDAD HABITACIONAL,53120
15,58,BOSQUES DE LOMAS VERDES,FRACCIONAMIENTO,53120
15,20,AMPLIACION VILLA DE REYES,COLONIA,55714
15,20,EL TOLOACHE,UNIDAD HABITACIONAL,55700
15,58,FONTANA RESIDENCIAL,FRACCIONAMIENTO,53110
15,56,VILLAS DE ALLENDE,FRACCIONAMIENTO,52180
15,41,RANCHO SAN DIEGO,FRACCIONAMIENTO,51900
15,46,FRACC XHISDA,FRACCIONAMIENTO,54240
15,46,CUARTA MANZANA DE CALPULALPAN,HACIENDA,54265
15,46,TERCERA MANZANA DE CALPULALPAN,HACIENDA,54265
15,46,SEGUNDA MANZANA DE CALPULALPAN,HACIENDA,54265
15,82,PUNTA PALERMO,CONJUNTO HABITACIONAL,55767
15,46,EL DENI,COLONIA,54240
15,74,CUAUHTEMOC,COLONIA,52280
15,36,VALLE ESCONDIDO,COLONIA,54683
15,107,SAN LORENZO,FRACCIONAMIENTO,50010
15,100,SAN FELIPE Y SANTA CRUZ,EJIDO,56200
15,93,SAN LUCAS TEPANGO,PUEBLO,55870
15,93,QUINTA LAS FLORES,COLONIA,55895
15,55,CASA DE AGUA,FRACCIONAMIENTO,52149
15,55,PORTO FINO,FRACCIONAMIENTO,52149
15,55,GALARZA,FRACCIONAMIENTO,52148
15,100,CAMPOS EXPERIMENTALES CHAPINGO,BARRIO,56756
15,100,CAMPOS EXPERIMENTALES CHAPINGO,BARRIO,56756
15,121,VILLAS DE ZUMPANGO,CONJUNTO HABITACIONAL,55615
15,40,HUMBERTO VIDAL MENDOZA,COLONIA,56530
15,24,3RA SEC FRACC LOS MORALES,FRACCIONAMIENTO,54800
15,24,1RA SEC FRACC LOS MORALES,FRACCIONAMIENTO,54840
15,1,LOMA ALTA,COLONIA,50300
15,20,CONJUNTO RINCON COLONIAL COACALCO,BARRIO,55700
15,20,CONJUNTO RINCON COLONIAL JOLALPA,BARRIO,55700
15,34,PARAJE EL CABALLITO,COLONIA,55510
15,82,LOS HEROES TECAMAC SECC OZUMBILLA,CONJUNTO HABITACIONAL,55764
15,71,TECOMATLAN,COLONIA,56516
15,109,ANGEL DE LUZ,FRACCIONAMIENTO,54960
15,100,SANTIAGO CUAUTLALPAN,PUEBLO,56250
15,100,MIGUEL HIDALGO,COLONIA,56250
15,100,HUMBERTO VIDAL MENDOZA,COLONIA,56250
15,25,LAS GOLONDRINAS,FRACCIONAMIENTO,54710
15,25,LOS CIPRESES,FRACCIONAMIENTO,54710
15,13,CASA BLANCA I,COLONIA,52923
15,13,VISTA GREEN,COLONIA,52923
15,13,VISTA REAL,COLONIA,52923
15,32,LA JOYA,COLONIA,54720
15,100,LOS PIRULES,FRACCIONAMIENTO,56230
15,13,EL CERRITO,COLONIA,52920
15,102,LOS CIPRECES,FRACCIONAMIENTO,52600
15,102,LAS GRANJAS,COLONIA,52600
15,25,RINCON BELLAVISTA,CONJUNTO HABITACIONAL,54720
15,18,SAN ANDRES OCOTLAN,BARRIO,52227
15,20,VILLAS DE COACALCO,FRACCIONAMIENTO,55736
15,26,EMILIANO ZAPATA,COLONIA,56608
15,26,HUMBERTO VIDAL,COLONIA,56605
15,100,LOS ALCATRACES,FRACCIONAMIENTO,56200
15,98,TEXCALTITLAN,PUEBLO,51670
15,46,CAMINO REAL,FRACCIONAMIENTO,54250
15,107,VILLAS LIMONEROS,BARRIO,50075
15,82,LA ESPERANZA,COLONIA,55748
15,107,VILLAS OPALO,BARRIO,50075
15,107,VILLAS NARANJOS,BARRIO,50075
15,107,VILLAS TAMARINDO,BARRIO,50075
15,46,EL CAMPANARIO,FRACCIONAMIENTO,54250
15,58,LAS ARBOLEDAS,FRACCIONAMIENTO,53217
15,75,SAN JUAN JALPA,PUEBLO,50640
15,34,EL OSTOR,COLONIA,55400
15,63,TEPEXOYUCA,BARRIO,52740
15,63,LOMA BONITA,PUEBLO,52050
15,63,LOMA DE LOS ESQUIVELES,PUEBLO,52050
15,100,AMPL VICTOR PUEBLA,COLONIA,56250
15,21,SEGUNDA DE ZACANGUILLO,BARRIO,51724
15,21,PRIMERA DE SANTA ANA,BARRIO,51724
15,4,QUINTA MANZANA,PUEBLO,51860
15,13,LA HERMITA,COLONIA,52900
15,25,LA JOLLA,CONJUNTO HABITACIONAL,54769
15,25,FUENTES DE SANTA ELENA,FRACCIONAMIENTO,54769
15,25,LA JOLLA,CONJUNTO HABITACIONAL,54769
15,25,SANTA ELENA,CONJUNTO HABITACIONAL,54769
15,25,TERRAZAS DE LA HACIENDA,FRACCIONAMIENTO,54769
15,25,VILLAS PERINORTE,FRACCIONAMIENTO,54769
15,25,TORRES ARGOS,FRACCIONAMIENTO,54769
15,25,EL CAMPANARIO,FRACCIONAMIENTO,54769
15,25,LA GAVIA,FRACCIONAMIENTO,54769
15,25,TORRES ALJIBE II,CONJUNTO HABITACIONAL,54769
15,25,VISTAS DEL SOL,FRACCIONAMIENTO,54769
15,25,TORRES ALJIBE I,CONJUNTO HABITACIONAL,54769
15,25,VISTA HERMOSA I,FRACCIONAMIENTO,54769
15,25,ALTA VISTA,FRACCIONAMIENTO,54769
15,110,EX HDA  LA MARISCALA,FRACCIONAMIENTO,54949
15,107,SANTA ANA,FRACCIONAMIENTO,50168
15,107,REAL LOS ANGELES,FRACCIONAMIENTO,50168
15,107,LA PRESA,FRACCIONAMIENTO,50168
15,107,LA TEJAS,FRACCIONAMIENTO,50168
15,107,HACIENDA LA MACHINCUEPA,FRACCIONAMIENTO,50168
15,93,EJIDO SAN LORENZO,PUEBLO,55830
15,93,EJIDO DE EVANGELISTA,COLONIA,55806
15,109,SAN PABLO CTM,COLONIA,54985
15,109,TULTEPEC,FRACCIONAMIENTO,54960
15,20,LOMAS CERRO DE SAN FELIPE,COLONIA,55707
15,59,PRADOS SAN FRANCISCO,COLONIA,55790
15,25,LAS BRIDAS,FRACCIONAMIENTO,54700
15,20,LILAS,FRACCIONAMIENTO,55700
15,25,TOWN HAUSE,FRACCIONAMIENTO,54700
15,25,EL SAUZ,FRACCIONAMIENTO,54700
15,119,LA ESPERANZA,FRACCIONAMIENTO,51350
15,73,SIN NOMBRE,COLONIA,52360
15,55,VILLAS BALLESTER,FRACCIONAMIENTO,52172
15,55,LA ESCONDIDA,FRACCIONAMIENTO,52172
15,55,LA JOYA,FRACCIONAMIENTO,52170
15,58,LOMAS EL TECOLOTE,FRACCIONAMIENTO,53650
15,36,PASEOS DEL PRADO,CONJUNTO HABITACIONAL,54685
15,25,PRINMAVERA,FRACCIONAMIENTO,54760
15,102,XALPA,FRACCIONAMIENTO,52600
15,111,COLORINES,COLONIA,51230
15,5,ING ARMANDO BERNAL,CONJUNTO HABITACIONAL,50900
15,77,HERENCIAS,FRACCIONAMIENTO,52104
15,77,PREMIER,FRACCIONAMIENTO,52104
15,18,LOS TULIPANES II,FRACCIONAMIENTO,52224
15,121,URBANO LAS PLAZAS,CONJUNTO HABITACIONAL,55635
15,77,VERONA,FRACCIONAMIENTO,52105
15,107,AGUA VIVA,FRACCIONAMIENTO,50168
15,20,RINCONADA BULEVARES,FRACCIONAMIENTO,55700
15,82,REAL TOSCANA,CONJUNTO HABITACIONAL,55767
15,118,ZACUALPAN,PUEBLO,51800
15,40,PASEOS DE COATEPEC,COLONIA,56580
15,40,VALLE DE COATEPEC,COLONIA,56580
15,58,INFIERNILLO,COLONIA,53217
15,82,LOS HEROES TECAMAC SECCION 6,CONJUNTO HABITACIONAL,55765
15,121,JARDINES DE CASTALIAS,CONJUNTO HABITACIONAL,55635
15,34,MATHZI II,COLONIA,55010
15,20,PRIVADA MEDITERRANEO II,FRACCIONAMIENTO,55737
15,25,SAN JOSE,COLONIA,54715
15,121,JARDINES DEL LAGO,CONJUNTO HABITACIONAL,55607
15,5,RANCHERIA DE SAN DIEGO,CONJUNTO HABITACIONAL,50903
15,55,GMR,FRACCIONAMIENTO,52172
15,55,VILLAS SAN ANGELIN,FRACCIONAMIENTO,52172
15,20,MEXIQUENSE,FRACCIONAMIENTO,55712
15,77,CANTERA MIL3,FRACCIONAMIENTO,52105
